,starttime,endtime
172,1709655973.8758378,1709655973.8758433
173,1709655973.9757905,1709655973.9757972
174,1709655974.0763168,1709655974.0764184
175,1709655974.1804507,1709655974.1805453
176,1709655974.274686,1709655974.274751
177,1709655974.37733,1709655974.377381
178,1709655974.4801059,1709655974.4801867
179,1709655974.5805058,1709655974.580562
180,1709655974.6770287,1709655974.677082
181,1709655974.7955186,1709655974.7955663
182,1709655974.8795066,1709655974.8795655
183,1709655974.9771805,1709655974.9772394
184,1709655975.0892835,1709655975.089371
185,1709655975.183248,1709655975.1833045
186,1709655975.2826145,1709655975.2826521
187,1709655975.3999918,1709655975.4000423
188,1709655975.4927666,1709655975.4928167
189,1709655975.5858345,1709655975.5859342
190,1709655975.676546,1709655975.6766942
191,1709655975.7744298,1709655975.7745328
192,1709655975.879869,1709655975.8799453
193,1709655975.9731238,1709655975.9731927
194,1709655976.0744407,1709655976.074535
195,1709655976.1877708,1709655976.1878412
196,1709655976.295837,1709655976.2959065
197,1709655976.3821607,1709655976.3822296
198,1709655976.4735835,1709655976.4736848
199,1709655976.5735073,1709655976.5736113
200,1709655976.6763709,1709655976.6764655
201,1709655976.7803512,1709655976.7804453
202,1709655976.872769,1709655976.87286
203,1709655976.988032,1709655976.9880896
204,1709655977.0743332,1709655977.074416
205,1709655977.1775491,1709655977.1776001
206,1709655977.2813797,1709655977.2814724
207,1709655977.373769,1709655977.373829
208,1709655977.4731927,1709655977.4732277
209,1709655977.578662,1709655977.578747
210,1709655977.6873877,1709655977.6874619
211,1709655977.775113,1709655977.775254
212,1709655977.8765452,1709655977.8766682
213,1709655977.993493,1709655977.9936228
214,1709655978.0936313,1709655978.0937278
215,1709655978.183935,1709655978.1840296
216,1709655978.27363,1709655978.2737257
217,1709655978.3782866,1709655978.3783724
218,1709655978.4748151,1709655978.4749446
219,1709655978.5758488,1709655978.5758862
220,1709655978.6725721,1709655978.6726172
221,1709655978.7750874,1709655978.7751625
222,1709655978.8818002,1709655978.881891
223,1709655978.9888597,1709655978.988971
224,1709655979.0777493,1709655979.077846
225,1709655979.179465,1709655979.1795554
226,1709655979.2773705,1709655979.2774525
227,1709655979.3863826,1709655979.3864393
228,1709655979.489489,1709655979.489604
229,1709655979.5825882,1709655979.5826871
230,1709655979.6860046,1709655979.686102
231,1709655979.7789404,1709655979.7790227
232,1709655979.8735194,1709655979.8736048
233,1709655979.9867685,1709655979.98687
234,1709655980.073795,1709655980.0738904
235,1709655980.1778855,1709655980.17796
236,1709655980.2830527,1709655980.2831457
237,1709655980.383665,1709655980.3838017
238,1709655980.4725027,1709655980.4725907
239,1709655980.5795174,1709655980.5796075
240,1709655980.681127,1709655980.6812267
241,1709655980.7726161,1709655980.772696
242,1709655980.8797607,1709655980.8798213
243,1709655980.998798,1709655980.998871
244,1709655981.074052,1709655981.0741236
245,1709655981.1803586,1709655981.1804986
246,1709655981.3050742,1709655981.3051775
247,1709655981.3840773,1709655981.384172
248,1709655981.4813902,1709655981.4814935
249,1709655981.5768964,1709655981.5770366
250,1709655981.6769927,1709655981.6770697
251,1709655981.7782094,1709655981.7783015
252,1709655981.8886418,1709655981.8887393
253,1709655981.9888248,1709655981.9889152
254,1709655982.104838,1709655982.1049323
255,1709655982.1841803,1709655982.1842725
256,1709655982.2899277,1709655982.2900224
257,1709655982.3855598,1709655982.385646
258,1709655982.48287,1709655982.482905
259,1709655982.5725236,1709655982.5725772
260,1709655982.6782131,1709655982.6782923
261,1709655982.788244,1709655982.7883031
262,1709655982.8836596,1709655982.883713
263,1709655982.995639,1709655982.9956472
264,1709655983.0976405,1709655983.0976474
265,1709655983.184314,1709655983.1843224
266,1709655983.2981157,1709655983.2981222
267,1709655983.3856153,1709655983.385622
268,1709655983.4730036,1709655983.473011
269,1709655983.575815,1709655983.5758214
270,1709655983.6782975,1709655983.678304
271,1709655983.790353,1709655983.7903588
272,1709655983.8787575,1709655983.8787649
273,1709655983.9840426,1709655983.9840508
274,1709655984.0729086,1709655984.0729156
275,1709655984.181851,1709655984.1818552
276,1709655984.2834575,1709655984.2834635
277,1709655984.3724816,1709655984.3724887
278,1709655984.4775658,1709655984.4775794
279,1709655984.5802321,1709655984.580239
280,1709655984.6810656,1709655984.6810722
281,1709655984.7776403,1709655984.7776473
282,1709655984.881643,1709655984.8816514
283,1709655984.980664,1709655984.983806
284,1709655985.077375,1709655985.080264
285,1709655985.1774085,1709655985.1814246
286,1709655985.2830307,1709655985.2875476
287,1709655985.3789256,1709655985.382924
288,1709655985.4734495,1709655985.4760082
289,1709655985.5745099,1709655985.5791106
290,1709655985.677234,1709655985.6806607
291,1709655985.7738407,1709655985.777767
292,1709655985.885859,1709655985.8899837
293,1709655985.9756172,1709655985.9786396
294,1709655986.0849464,1709655986.087654
295,1709655986.17345,1709655986.1758664
296,1709655986.2798862,1709655986.283108
297,1709655986.3754473,1709655986.37835
298,1709655986.477234,1709655986.4804657
299,1709655986.5752916,1709655986.5779378
300,1709655986.6739974,1709655986.6769083
301,1709655986.7782366,1709655986.7818034
302,1709655986.8800442,1709655986.8821626
303,1709655986.9729943,1709655986.9760847
304,1709655987.073764,1709655987.07656
305,1709655987.173253,1709655987.176639
306,1709655987.2757163,1709655987.278852
307,1709655987.374208,1709655987.3889418
308,1709655987.4736528,1709655987.4781117
309,1709655987.581702,1709655987.5872467
310,1709655987.6732538,1709655987.676348
311,1709655987.7763126,1709655987.7796252
312,1709655987.885513,1709655987.8888583
313,1709655987.974213,1709655987.9777002
314,1709655988.0862305,1709655988.0897126
315,1709655988.1742835,1709655988.1771028
316,1709655988.2742562,1709655988.280854
317,1709655988.3745987,1709655988.3778195
318,1709655988.4728224,1709655988.4753904
319,1709655988.5729918,1709655988.5763052
320,1709655988.673935,1709655988.6772857
321,1709655988.7759352,1709655988.7806718
322,1709655988.8727682,1709655988.8819242
323,1709655988.9805963,1709655988.9837646
324,1709655989.0860083,1709655989.088733
325,1709655989.1749344,1709655989.1772125
326,1709655989.2755005,1709655989.2793608
327,1709655989.3740702,1709655989.3778176
328,1709655989.473085,1709655989.4763064
329,1709655989.5760796,1709655989.5795126
330,1709655989.6754243,1709655989.6787508
331,1709655989.7737694,1709655989.7765718
332,1709655989.883719,1709655989.8875773
333,1709655989.973473,1709655989.9768074
334,1709655990.0760927,1709655990.0789955
335,1709655990.1829102,1709655990.189347
336,1709655990.2745767,1709655990.277937
337,1709655990.3728,1709655990.375589
338,1709655990.4843314,1709655990.4878445
339,1709655990.5742495,1709655990.5773628
340,1709655990.6733584,1709655990.6786282
341,1709655990.7824667,1709655990.7855203
342,1709655990.8762205,1709655990.8796122
343,1709655990.9769835,1709655990.9796252
344,1709655991.0806794,1709655991.0835829
345,1709655991.172848,1709655991.175694
346,1709655991.2784882,1709655991.2824674
347,1709655991.3854055,1709655991.389298
348,1709655991.47524,1709655991.4774318
349,1709655991.5768282,1709655991.5807967
350,1709655991.6943111,1709655991.710086
351,1709655991.7862136,1709655991.7937458
352,1709655991.8755825,1709655991.8788607
353,1709655991.9856591,1709655991.9884374
354,1709655992.0792112,1709655992.0821745
355,1709655992.1738348,1709655992.1769242
356,1709655992.274314,1709655992.277596
357,1709655992.3799624,1709655992.382653
358,1709655992.4726796,1709655992.4756632
359,1709655992.575956,1709655992.5790434
360,1709655992.6757383,1709655992.678896
361,1709655992.775774,1709655992.778643
362,1709655992.8813827,1709655992.8843217
363,1709655992.9746134,1709655992.9783304
364,1709655993.0947783,1709655993.096389
365,1709655993.1746886,1709655993.1771295
366,1709655993.2847266,1709655993.287591
367,1709655993.3749368,1709655993.3782084
368,1709655993.4767349,1709655993.480202
369,1709655993.5724056,1709655993.5752864
370,1709655993.6748,1709655993.6786208
371,1709655993.7795682,1709655993.7822425
372,1709655993.8799598,1709655993.8827069
373,1709655993.9822707,1709655993.9862494
374,1709655994.0804281,1709655994.0832283
375,1709655994.1751347,1709655994.1781485
376,1709655994.2764459,1709655994.2791746
377,1709655994.3735728,1709655994.3759398
378,1709655994.472801,1709655994.4755697
379,1709655994.5733252,1709655994.5768752
380,1709655994.6776888,1709655994.6806006
381,1709655994.7723234,1709655994.7752852
382,1709655994.8750117,1709655994.878127
383,1709655994.9842143,1709655994.9871376
384,1709655995.079201,1709655995.079205
385,1709655995.1726074,1709655995.172614
386,1709655995.280782,1709655995.2807882
387,1709655995.3732913,1709655995.3732975
388,1709655995.4742804,1709655995.4742856
389,1709655995.5777395,1709655995.5777457
390,1709655995.6738107,1709655995.6738148
391,1709655995.7764428,1709655995.7764487
392,1709655995.8762798,1709655995.8762846
393,1709655995.9733179,1709655995.973323
394,1709655996.073086,1709655996.073092
395,1709655996.1772516,1709655996.1772575
396,1709655996.2722194,1709655996.2722251
397,1709655996.3793015,1709655996.3793082
398,1709655996.485647,1709655996.4856524
399,1709655996.57397,1709655996.5739748
400,1709655996.6729639,1709655996.6729684
401,1709655996.7752767,1709655996.7752829
402,1709655996.8731718,1709655996.8731787
403,1709655996.9721084,1709655996.9721138
404,1709655997.0854461,1709655997.0854523
405,1709655997.176537,1709655997.1765432
406,1709655997.2738473,1709655997.273854
407,1709655997.3728478,1709655997.3728542
408,1709655997.47261,1709655997.4726155
409,1709655997.5728052,1709655997.5728095
410,1709655997.6742508,1709655997.6742563
411,1709655997.7741454,1709655997.774151
412,1709655997.879319,1709655997.8793232
413,1709655997.9865987,1709655997.9866052
414,1709655998.0773296,1709655998.0773358
415,1709655998.1743743,1709655998.1743836
416,1709655998.2758603,1709655998.2758656
417,1709655998.376877,1709655998.3768823
418,1709655998.4735775,1709655998.4735818
419,1709655998.5809348,1709655998.580941
420,1709655998.6774533,1709655998.6774597
421,1709655998.773179,1709655998.7731855
422,1709655998.8754077,1709655998.875413
423,1709655998.9722946,1709655998.9723005
424,1709655999.0743232,1709655999.0743308
425,1709655999.1770844,1709655999.1770911
426,1709655999.2720141,1709655999.2720182
427,1709655999.3790312,1709655999.3790371
428,1709655999.477732,1709655999.4777377
429,1709655999.5727923,1709655999.5727987
430,1709655999.6754572,1709655999.6754634
431,1709655999.7772193,1709655999.777225
432,1709655999.872737,1709655999.8727431
433,1709655999.9730973,1709655999.9731033
434,1709656000.0756588,1709656000.0756652
435,1709656000.1727614,1709656000.1727653
436,1709656000.272389,1709656000.272393
437,1709656000.3739314,1709656000.3739357
438,1709656000.4729884,1709656000.4729943
439,1709656000.5743122,1709656000.574318
440,1709656000.6792178,1709656000.6792238
441,1709656000.7728176,1709656000.7728236
442,1709656000.8739214,1709656000.8739254
443,1709656000.9795802,1709656000.9795868
444,1709656001.0792985,1709656001.079305
445,1709656001.1721308,1709656001.1721346
446,1709656001.2784133,1709656001.2784195
447,1709656001.3728704,1709656001.3728757
448,1709656001.4726677,1709656001.4726737
449,1709656001.576741,1709656001.576747
450,1709656001.6725926,1709656001.6725988
451,1709656001.7743895,1709656001.7743943
452,1709656001.8765488,1709656001.876556
453,1709656001.9725204,1709656001.9725246
454,1709656002.0730405,1709656002.073047
455,1709656002.1767035,1709656002.17671
456,1709656002.274989,1709656002.2749946
457,1709656002.3723907,1709656002.3723965
458,1709656002.479403,1709656002.479407
459,1709656002.576172,1709656002.576178
460,1709656002.672816,1709656002.6728222
461,1709656002.7736313,1709656002.7736368
462,1709656002.8761284,1709656002.8761365
463,1709656002.9724927,1709656002.9724991
464,1709656003.075957,1709656003.075963
465,1709656003.178262,1709656003.1782677
466,1709656003.2727234,1709656003.2727292
467,1709656003.3735895,1709656003.373596
468,1709656003.4761214,1709656003.476127
469,1709656003.5756059,1709656003.5756118
470,1709656003.6768608,1709656003.676865
471,1709656003.7735717,1709656003.7735775
472,1709656003.8729053,1709656003.8729107
473,1709656003.9734762,1709656003.9734797
474,1709656004.0749195,1709656004.0749247
475,1709656004.173241,1709656004.1732464
476,1709656004.2736003,1709656004.273606
477,1709656004.372691,1709656004.3726964
478,1709656004.472667,1709656004.4726737
479,1709656004.5770092,1709656004.5770147
480,1709656004.6789155,1709656004.6789217
481,1709656004.7727883,1709656004.7727938
482,1709656004.8771973,1709656004.8772032
483,1709656004.9782271,1709656004.9782343
484,1709656005.072462,1709656005.0724669
485,1709656005.1930826,1709656005.1930888
486,1709656005.277115,1709656005.277121
487,1709656005.373502,1709656005.3735082
488,1709656005.4759564,1709656005.4759634
489,1709656005.5799737,1709656005.5799794
490,1709656005.6737947,1709656005.673801
491,1709656005.7774014,1709656005.7774084
492,1709656005.874472,1709656005.8744795
493,1709656005.9760885,1709656005.9760957
494,1709656006.0873919,1709656006.0873988
495,1709656006.176049,1709656006.1760538
496,1709656006.280575,1709656006.2805815
497,1709656006.3801348,1709656006.3801405
498,1709656006.4855592,1709656006.4855654
499,1709656006.581429,1709656006.581436
500,1709656006.6841009,1709656006.6841078
501,1709656006.7811213,1709656006.7811275
502,1709656006.8732243,1709656006.873231
503,1709656006.9848847,1709656006.9848897
504,1709656007.0770204,1709656007.0770266
505,1709656007.1818373,1709656007.1846359
506,1709656007.280932,1709656007.2842844
507,1709656007.3840775,1709656007.3869066
508,1709656007.4738965,1709656007.4771597
509,1709656007.5886364,1709656007.59148
510,1709656007.6730366,1709656007.6768668
511,1709656007.7740397,1709656007.7769852
512,1709656007.8765767,1709656007.8787143
513,1709656007.9811103,1709656007.9848497
514,1709656008.0733843,1709656008.0761282
515,1709656008.2387843,1709656008.2419734
516,1709656008.3120136,1709656008.3151631
517,1709656008.4221303,1709656008.4251382
518,1709656008.4988213,1709656008.501889
519,1709656008.5844138,1709656008.5882983
520,1709656008.6848183,1709656008.6885715
521,1709656008.7802699,1709656008.7832043
522,1709656008.884359,1709656008.8884628
523,1709656008.9798012,1709656008.9824774
524,1709656009.0831056,1709656009.0860262
525,1709656009.1821434,1709656009.1847277
526,1709656009.2730033,1709656009.275812
527,1709656009.3763254,1709656009.37922
528,1709656009.4835532,1709656009.4872317
529,1709656009.5793998,1709656009.582203
530,1709656009.67568,1709656009.6783917
531,1709656009.778146,1709656009.7808714
532,1709656009.8795342,1709656009.882038
533,1709656009.97596,1709656009.9788353
534,1709656010.0785017,1709656010.080957
535,1709656010.173284,1709656010.1756117
536,1709656010.2814384,1709656010.2841344
537,1709656010.3796973,1709656010.38725
538,1709656010.4786904,1709656010.4808435
539,1709656010.5851226,1709656010.5883574
540,1709656010.673686,1709656010.6763563
541,1709656010.773075,1709656010.775479
542,1709656010.8809133,1709656010.8837633
543,1709656010.9808578,1709656010.9840457
544,1709656011.075996,1709656011.0789635
545,1709656011.185581,1709656011.1887195
546,1709656011.2834644,1709656011.2867646
547,1709656011.3850155,1709656011.388139
548,1709656011.4794092,1709656011.4820187
549,1709656011.584738,1709656011.5880911
550,1709656011.672387,1709656011.6754632
551,1709656011.774475,1709656011.7774181
552,1709656011.876802,1709656011.879837
553,1709656011.9775417,1709656011.9803863
554,1709656012.0781014,1709656012.0812604
555,1709656012.2022574,1709656012.2043006
556,1709656012.276466,1709656012.2785456
557,1709656012.379508,1709656012.3825397
558,1709656012.4798927,1709656012.4825482
559,1709656012.5861032,1709656012.5892
560,1709656012.6768785,1709656012.6802905
561,1709656012.7780106,1709656012.7808437
562,1709656012.8749259,1709656012.8770895
563,1709656012.9792118,1709656012.9822552
564,1709656013.0743446,1709656013.0771873
565,1709656013.177293,1709656013.1800723
566,1709656013.2730925,1709656013.2750957
567,1709656013.3748813,1709656013.3774734
568,1709656013.4726424,1709656013.475474
569,1709656013.5848906,1709656013.588675
570,1709656013.6799383,1709656013.6828573
571,1709656013.7764156,1709656013.7784917
572,1709656013.8812978,1709656013.8854015
573,1709656013.9798768,1709656013.9826627
574,1709656014.0766513,1709656014.0794132
575,1709656014.1855876,1709656014.1855946
576,1709656014.2813466,1709656014.2813537
577,1709656014.3825812,1709656014.3825912
578,1709656014.4784575,1709656014.4784625
579,1709656014.594956,1709656014.5949628
580,1709656014.6756177,1709656014.6756244
581,1709656014.7741222,1709656014.774127
582,1709656014.8797238,1709656014.8797302
583,1709656014.984444,1709656014.98445
584,1709656015.0836427,1709656015.083648
585,1709656015.1774778,1709656015.1774843
586,1709656015.2762449,1709656015.276251
587,1709656015.3815038,1709656015.3815105
588,1709656015.4877186,1709656015.4877257
589,1709656015.5786035,1709656015.578608
590,1709656015.6820257,1709656015.6820357
591,1709656015.7730262,1709656015.773031
592,1709656015.8756726,1709656015.875677
593,1709656015.980961,1709656015.9809668
594,1709656016.0780222,1709656016.0780294
595,1709656016.1803591,1709656016.180367
596,1709656016.274067,1709656016.274073
597,1709656016.3777597,1709656016.3777664
598,1709656016.4751818,1709656016.4751883
599,1709656016.5806553,1709656016.5806608
600,1709656016.6771495,1709656016.6771533
601,1709656016.7734013,1709656016.773408
602,1709656016.8811483,1709656016.8811548
603,1709656016.9814794,1709656016.981485
604,1709656017.0894349,1709656017.0894456
605,1709656017.1843314,1709656017.1843371
606,1709656017.28745,1709656017.287457
607,1709656017.3865724,1709656017.386578
608,1709656017.4850447,1709656017.4850502
609,1709656017.5803187,1709656017.580326
610,1709656017.6995227,1709656017.6995313
611,1709656017.7852914,1709656017.7852972
612,1709656017.8947535,1709656017.8947632
613,1709656017.9765592,1709656017.9765654
614,1709656018.077872,1709656018.077879
615,1709656018.1813295,1709656018.181335
616,1709656018.3236866,1709656018.3236923
617,1709656018.3812504,1709656018.3812563
618,1709656018.4776082,1709656018.4776144
619,1709656018.579896,1709656018.5799031
620,1709656018.687846,1709656018.6878521
621,1709656018.7830923,1709656018.7830985
622,1709656018.8871546,1709656018.8871634
623,1709656018.980382,1709656018.98039
624,1709656019.0751796,1709656019.0751832
625,1709656019.184175,1709656019.1841826
626,1709656019.2765465,1709656019.2765527
627,1709656019.3826425,1709656019.3826482
628,1709656019.483492,1709656019.4835005
629,1709656019.5831933,1709656019.5832005
630,1709656019.6817062,1709656019.6817136
631,1709656019.7841218,1709656019.7841299
632,1709656019.8786938,1709656019.8786976
633,1709656019.981539,1709656019.9815466
634,1709656020.0821931,1709656020.0821998
635,1709656020.1825662,1709656020.182573
636,1709656020.2810557,1709656020.2810624
637,1709656020.3907356,1709656020.3907435
638,1709656020.4753733,1709656020.4753792
639,1709656020.5798466,1709656020.5798507
640,1709656020.6929905,1709656020.6930046
641,1709656020.7838428,1709656020.783849
642,1709656020.8822892,1709656020.882295
643,1709656020.9733648,1709656020.973372
644,1709656021.0957642,1709656021.0957706
645,1709656021.1805577,1709656021.1805646
646,1709656021.2779856,1709656021.2779906
647,1709656021.3821971,1709656021.382203
648,1709656021.4818296,1709656021.4818358
649,1709656021.6057396,1709656021.6057491
650,1709656021.697774,1709656021.6977804
651,1709656021.7824888,1709656021.782494
652,1709656021.8799634,1709656021.8799696
653,1709656021.9798183,1709656021.9798248
654,1709656022.0799932,1709656022.0800004
655,1709656022.1896048,1709656022.18961
656,1709656022.3243,1709656022.3243067
657,1709656022.3911848,1709656022.3911905
658,1709656022.487422,1709656022.487428
659,1709656022.6098137,1709656022.6098218
660,1709656022.6895502,1709656022.689555
661,1709656022.790366,1709656022.790373
662,1709656022.8982456,1709656022.8982553
663,1709656022.983335,1709656022.98334
664,1709656023.0816035,1709656023.0816107
665,1709656023.1809232,1709656023.1809306
666,1709656023.2744863,1709656023.2744944
667,1709656023.3820324,1709656023.38204
668,1709656023.4814415,1709656023.4814475
669,1709656023.5736394,1709656023.5736456
670,1709656023.6891055,1709656023.6891136
671,1709656023.7811704,1709656023.7811766
672,1709656023.8877132,1709656023.887719
673,1709656023.985715,1709656023.9857225
674,1709656024.0768528,1709656024.076859
675,1709656024.180614,1709656024.180618
676,1709656024.3331933,1709656024.3332524
677,1709656024.3923173,1709656024.3923473
678,1709656024.4794095,1709656024.479417
679,1709656024.5979226,1709656024.597929
680,1709656024.6891189,1709656024.689128
681,1709656024.7971616,1709656024.7971692
682,1709656024.8796773,1709656024.8796844
683,1709656024.9925506,1709656024.9925592
684,1709656025.0818355,1709656025.0818417
685,1709656025.1909294,1709656025.1909404
686,1709656025.287359,1709656025.287365
687,1709656025.3829985,1709656025.3830047
688,1709656025.4838576,1709656025.4838645
689,1709656025.5879612,1709656025.58797
690,1709656025.6779888,1709656025.6779954
691,1709656025.7764807,1709656025.776487
692,1709656025.8846977,1709656025.8847032
693,1709656025.9771256,1709656025.9771316
694,1709656026.088394,1709656026.0884042
695,1709656026.1975677,1709656026.197574
696,1709656026.2825246,1709656026.2825308
697,1709656026.391962,1709656026.3919687
698,1709656026.4786549,1709656026.4786599
699,1709656026.919178,1709656026.9191887
700,1709656026.9322689,1709656026.932275
701,1709656026.9899256,1709656026.9899316
702,1709656027.0929673,1709656027.0929737
703,1709656027.189429,1709656027.1894355
704,1709656027.2858903,1709656027.2858975
705,1709656027.3937488,1709656027.393757
706,1709656027.4818702,1709656027.481876
707,1709656027.5905159,1709656027.5905223
708,1709656027.6812754,1709656027.681281
709,1709656027.7790895,1709656027.7790956
710,1709656027.8900902,1709656027.8900976
711,1709656027.9858227,1709656027.9858305
712,1709656028.081891,1709656028.0818985
713,1709656028.1822264,1709656028.1822336
714,1709656028.276908,1709656028.2769153
715,1709656028.387831,1709656028.3878386
716,1709656028.474826,1709656028.474833
