,starttime,endtime
120,1709633956.474567,1709633956.474573
121,1709633956.5771992,1709633956.577207
122,1709633956.6863875,1709633956.6863947
123,1709633956.775666,1709633956.775674
124,1709633956.8781836,1709633956.8781922
125,1709633956.98199,1709633956.9820004
126,1709633957.0851548,1709633957.0851636
127,1709633957.1797633,1709633957.1797712
128,1709633957.2831979,1709633957.2832067
129,1709633957.377206,1709633957.3772147
130,1709633957.4752676,1709633957.475275
131,1709633957.579627,1709633957.5796342
132,1709633957.6757636,1709633957.6757724
133,1709633957.783811,1709633957.7838197
134,1709633957.8914258,1709633957.891435
135,1709633957.9923034,1709633957.9923143
136,1709633958.0784364,1709633958.0784447
137,1709633958.186424,1709633958.1864333
138,1709633958.2770703,1709633958.2770793
139,1709633958.384761,1709633958.3847702
140,1709633958.4841583,1709633958.4841673
141,1709633958.583719,1709633958.583727
142,1709633958.688204,1709633958.688213
143,1709633958.784678,1709633958.784686
144,1709633958.8776479,1709633958.877657
145,1709633958.9788659,1709633958.978874
146,1709633959.084298,1709633959.084307
147,1709633959.1770906,1709633959.1770995
148,1709633959.2748888,1709633959.274896
149,1709633959.3765218,1709633959.3765295
150,1709633959.477164,1709633959.4771702
151,1709633959.5769608,1709633959.576967
152,1709633959.6862607,1709633959.6862686
153,1709633959.7779744,1709633959.777981
154,1709633959.8860614,1709633959.8860693
155,1709633959.9903584,1709633959.990366
156,1709633960.0797846,1709633960.07979
157,1709633960.179643,1709633960.179649
158,1709633960.2817607,1709633960.2817671
159,1709633960.3780947,1709633960.378102
160,1709633960.4780836,1709633960.4780889
161,1709633960.5819547,1709633960.5819595
162,1709633960.6808176,1709633960.680823
163,1709633960.7832582,1709633960.7832665
164,1709633960.8857553,1709633960.8857641
165,1709633960.9849944,1709633960.985002
166,1709633961.0862386,1709633961.0862455
167,1709633961.1794393,1709633961.1794477
168,1709633961.2823923,1709633961.2823987
169,1709633961.4125574,1709633961.4125652
170,1709633961.4839256,1709633961.4839344
171,1709633961.5810912,1709633961.581098
172,1709633961.6816866,1709633961.6816976
173,1709633961.7791693,1709633961.7791784
174,1709633961.882538,1709633961.8825462
175,1709633961.9792702,1709633961.979279
176,1709633962.083841,1709633962.083852
177,1709633962.1810856,1709633962.1811001
178,1709633962.2757454,1709633962.275753
179,1709633962.37889,1709633962.378898
180,1709633962.4870238,1709633962.4870324
181,1709633962.5794435,1709633962.5794516
182,1709633962.6753268,1709633962.675335
183,1709633962.7784555,1709633962.7784665
184,1709633962.8825314,1709633962.8825395
185,1709633962.9783208,1709633962.9783309
186,1709633963.0771492,1709633963.0771568
187,1709633963.1766229,1709633963.1766315
188,1709633963.2806768,1709633963.2806838
189,1709633963.3826754,1709633963.3827507
190,1709633963.4801552,1709633963.4802117
191,1709633963.5814996,1709633963.5815532
192,1709633963.6816318,1709633963.6816828
193,1709633963.7813036,1709633963.7813542
194,1709633963.8802273,1709633963.8802752
195,1709633963.9767187,1709633963.9768014
196,1709633964.0779946,1709633964.078062
197,1709633964.1779513,1709633964.177998
198,1709633964.2817492,1709633964.281836
199,1709633964.3793027,1709633964.3793702
200,1709633964.478871,1709633964.478927
201,1709633964.579955,1709633964.5800364
202,1709633964.6761913,1709633964.6763015
203,1709633964.7813601,1709633964.7814465
204,1709633964.8827224,1709633964.8827572
205,1709633964.9753113,1709633964.9753566
206,1709633965.0823402,1709633965.082391
207,1709633965.176953,1709633965.1770282
208,1709633965.280091,1709633965.280149
209,1709633965.376743,1709633965.3767889
210,1709633965.4777725,1709633965.477826
211,1709633965.5802994,1709633965.5803862
212,1709633965.6799767,1709633965.6800327
213,1709633965.778506,1709633965.7785938
214,1709633965.8772068,1709633965.877248
215,1709633965.9773276,1709633965.9773786
216,1709633966.0794778,1709633966.0795336
217,1709633966.1806421,1709633966.1807237
218,1709633966.278611,1709633966.278672
219,1709633966.3829615,1709633966.3830526
220,1709633966.4824266,1709633966.482517
221,1709633966.575794,1709633966.5758517
222,1709633966.686804,1709633966.6869123
223,1709633966.7777207,1709633966.7778187
224,1709633966.8804364,1709633966.8804889
225,1709633966.9820082,1709633966.982278
226,1709633967.077064,1709633967.0771616
227,1709633967.179065,1709633967.1793618
228,1709633967.277387,1709633967.2774386
229,1709633967.3765924,1709633967.3766494
230,1709633967.4784021,1709633967.4784868
231,1709633967.5779343,1709633967.5779786
232,1709633967.6785634,1709633967.6786168
233,1709633967.777176,1709633967.7772534
234,1709633967.879832,1709633967.8798835
235,1709633967.9839265,1709633967.9839816
236,1709633968.0761385,1709633968.0761983
237,1709633968.1807578,1709633968.1808486
238,1709633968.2824972,1709633968.2825804
239,1709633968.3783557,1709633968.3784354
240,1709633968.4812737,1709633968.4813764
241,1709633968.5768979,1709633968.577099
242,1709633968.6788146,1709633968.6789155
243,1709633968.7771935,1709633968.7772954
244,1709633968.8825536,1709633968.8826623
245,1709633968.9830718,1709633968.9831223
246,1709633969.0779173,1709633969.0779812
247,1709633969.1753807,1709633969.175459
248,1709633969.2796764,1709633969.279761
249,1709633969.381713,1709633969.3817668
250,1709633969.4786031,1709633969.4786577
251,1709633969.5768023,1709633969.576867
252,1709633969.6807568,1709633969.6808176
253,1709633969.7792013,1709633969.7795079
254,1709633969.8762434,1709633969.8763385
255,1709633969.9796538,1709633969.9797013
256,1709633970.0799158,1709633970.0799935
257,1709633970.179748,1709633970.179824
258,1709633970.2772028,1709633970.2772644
259,1709633970.3789635,1709633970.3790033
260,1709633970.4765782,1709633970.476635
261,1709633970.5812373,1709633970.5813265
262,1709633970.6761243,1709633970.6761968
263,1709633970.7785301,1709633970.7786236
264,1709633970.8767745,1709633970.8768723
265,1709633970.978239,1709633970.9783158
266,1709633971.078811,1709633971.0789154
267,1709633971.1758218,1709633971.1759121
268,1709633971.2785268,1709633971.2786276
269,1709633971.3750749,1709633971.3752294
270,1709633971.4761307,1709633971.4762394
271,1709633971.5747807,1709633971.574872
272,1709633971.6798072,1709633971.679907
273,1709633971.7787879,1709633971.7789533
274,1709633971.878058,1709633971.878158
275,1709633971.9760082,1709633971.9761043
276,1709633972.0761044,1709633972.0761828
277,1709633972.1789987,1709633972.179094
278,1709633972.277066,1709633972.2771974
279,1709633972.3753145,1709633972.375416
280,1709633972.4780707,1709633972.4781125
281,1709633972.5760791,1709633972.5761335
282,1709633972.6749396,1709633972.6750212
283,1709633972.7766285,1709633972.776762
284,1709633972.8750603,1709633972.8752513
285,1709633972.9819746,1709633972.982073
286,1709633973.0823154,1709633973.0824192
287,1709633973.1777573,1709633973.1778464
288,1709633973.2748313,1709633973.2749038
289,1709633973.3776178,1709633973.377676
290,1709633973.497765,1709633973.4978204
291,1709633973.5784519,1709633973.5785122
292,1709633973.6802945,1709633973.6803405
293,1709633973.7804632,1709633973.7805543
294,1709633973.8775356,1709633973.8776271
295,1709633973.9769664,1709633973.977021
296,1709633974.0764153,1709633974.076468
297,1709633974.178956,1709633974.179029
298,1709633974.2779768,1709633974.2780619
299,1709633974.376428,1709633974.3764765
300,1709633974.475873,1709633974.475953
301,1709633974.5804358,1709633974.5804942
302,1709633974.6781223,1709633974.6781964
303,1709633974.7786834,1709633974.778744
304,1709633974.8749058,1709633974.8749495
305,1709633974.9842792,1709633974.98462
306,1709633975.0820591,1709633975.0821154
307,1709633975.1759262,1709633975.1759806
308,1709633975.2820652,1709633975.2821174
309,1709633975.3833551,1709633975.3834105
310,1709633975.4758897,1709633975.4758968
311,1709633975.582853,1709633975.5828593
312,1709633975.6755648,1709633975.6755724
313,1709633975.7838664,1709633975.7838733
314,1709633975.8813689,1709633975.8813753
315,1709633975.9767823,1709633975.9767888
316,1709633976.0773854,1709633976.0773933
317,1709633976.1777291,1709633976.177736
318,1709633976.2775428,1709633976.2775497
319,1709633976.3768952,1709633976.3769026
320,1709633976.4759934,1709633976.476
321,1709633976.5801198,1709633976.5801268
322,1709633976.676409,1709633976.6764154
323,1709633976.779184,1709633976.7791917
324,1709633976.8777092,1709633976.8777132
325,1709633976.9797595,1709633976.9797673
326,1709633977.0793886,1709633977.0793948
327,1709633977.1767282,1709633977.176735
328,1709633977.2751563,1709633977.275163
329,1709633977.3774748,1709633977.3774812
330,1709633977.483079,1709633977.4876006
331,1709633977.5770686,1709633977.5817242
332,1709633977.675341,1709633977.6796043
333,1709633977.7797506,1709633977.7836497
334,1709633977.8842535,1709633977.88801
335,1709633977.9784088,1709633977.9822361
336,1709633978.0860507,1709633978.0902624
337,1709633978.1835756,1709633978.1884453
338,1709633978.2839708,1709633978.2876775
339,1709633978.3799407,1709633978.386313
340,1709633978.476542,1709633978.479977
341,1709633978.5773215,1709633978.580152
342,1709633978.6808944,1709633978.6854198
343,1709633978.7795615,1709633978.7839146
344,1709633978.8747745,1709633978.8787131
345,1709633978.977539,1709633978.9801178
346,1709633979.08363,1709633979.0871115
347,1709633979.1809447,1709633979.1832852
348,1709633979.279251,1709633979.2843006
349,1709633979.3757303,1709633979.378832
350,1709633979.478512,1709633979.483111
351,1709633979.5818164,1709633979.5850546
352,1709633979.683451,1709633979.686837
353,1709633979.7867737,1709633979.7898803
354,1709633979.8817437,1709633979.8858016
355,1709633979.9832282,1709633979.9874704
356,1709633980.0769126,1709633980.080544
357,1709633980.1774886,1709633980.1798267
358,1709633980.2788346,1709633980.2825572
359,1709633980.377147,1709633980.3803146
360,1709633980.478777,1709633980.481119
361,1709633980.584566,1709633980.5869913
362,1709633980.6786344,1709633980.6821153
363,1709633980.7789967,1709633980.7821567
364,1709633980.8782516,1709633980.881474
365,1709633980.9786801,1709633980.980748
366,1709633981.0794013,1709633981.082569
367,1709633981.1776357,1709633981.1809702
368,1709633981.2798276,1709633981.2834182
369,1709633981.375661,1709633981.3792038
370,1709633981.47436,1709633981.4777162
371,1709633981.581386,1709633981.584816
372,1709633981.675656,1709633981.6789706
373,1709633981.7817125,1709633981.7851171
374,1709633981.8847246,1709633981.8882625
375,1709633981.9797666,1709633981.9833052
376,1709633982.0773854,1709633982.0806887
377,1709633982.1800222,1709633982.183937
378,1709633982.282971,1709633982.2854357
379,1709633982.3775136,1709633982.3806236
380,1709633982.483206,1709633982.4861655
381,1709633982.5763087,1709633982.578708
382,1709633982.6849835,1709633982.688048
383,1709633982.7805617,1709633982.7844775
384,1709633982.8785343,1709633982.8813114
385,1709633982.98239,1709633982.9863565
386,1709633983.074432,1709633983.0775783
387,1709633983.1793122,1709633983.1815403
388,1709633983.2799013,1709633983.2830641
389,1709633983.3788283,1709633983.3811593
390,1709633983.4784875,1709633983.4816895
391,1709633983.5786083,1709633983.581624
392,1709633983.6795394,1709633983.6841826
393,1709633983.7839,1709633983.7869487
394,1709633983.8805795,1709633983.8834872
395,1709633983.976396,1709633983.9793682
396,1709633984.088202,1709633984.0909722
397,1709633984.178406,1709633984.1810281
398,1709633984.2779195,1709633984.2808604
399,1709633984.387555,1709633984.3904877
400,1709633984.4776087,1709633984.4799852
401,1709633984.5760787,1709633984.5797942
402,1709633984.6799266,1709633984.6833322
403,1709633984.775671,1709633984.777881
404,1709633984.876517,1709633984.8794534
405,1709633984.9800377,1709633984.9825528
406,1709633985.078113,1709633985.0808349
407,1709633985.1760807,1709633985.1785367
408,1709633985.2837183,1709633985.286647
409,1709633985.389632,1709633985.3922033
410,1709633985.51292,1709633985.5158074
411,1709633985.5756314,1709633985.5785055
412,1709633985.6758878,1709633985.6790197
413,1709633985.7761717,1709633985.7791622
414,1709633985.8767803,1709633985.8796475
415,1709633985.978348,1709633985.981125
416,1709633986.0771663,1709633986.0791798
417,1709633986.181192,1709633986.1830957
418,1709633986.291138,1709633986.2947206
419,1709633986.3769233,1709633986.379242
420,1709633986.476191,1709633986.4794366
421,1709633986.585974,1709633986.5891614
422,1709633986.6762066,1709633986.679149
423,1709633986.783259,1709633986.7864962
424,1709633986.874739,1709633986.8782108
425,1709633986.9751964,1709633986.978121
426,1709633987.0804598,1709633987.0833218
427,1709633987.1806724,1709633987.1837215
428,1709633987.2803397,1709633987.2831478
429,1709633987.3778586,1709633987.3807623
430,1709633987.4755774,1709633987.4785163
431,1709633987.5834074,1709633987.583415
432,1709633987.677897,1709633987.6779037
433,1709633987.7817402,1709633987.7817485
434,1709633987.8856885,1709633987.8856983
435,1709633987.9785728,1709633987.9785779
436,1709633988.077024,1709633988.0770314
437,1709633988.179231,1709633988.1792386
438,1709633988.2852082,1709633988.2852175
439,1709633988.379778,1709633988.3797863
440,1709633988.4803133,1709633988.48032
441,1709633988.5751183,1709633988.5751252
442,1709633988.6790926,1709633988.6790998
443,1709633988.7762008,1709633988.7762082
444,1709633988.8775067,1709633988.8775148
445,1709633988.9861865,1709633988.986194
446,1709633989.080742,1709633989.0807493
447,1709633989.1810842,1709633989.1810918
448,1709633989.2779157,1709633989.2779233
449,1709633989.3785174,1709633989.3785253
450,1709633989.4841938,1709633989.4842038
451,1709633989.5794787,1709633989.579487
452,1709633989.6793208,1709633989.679329
453,1709633989.7765963,1709633989.7766042
454,1709633989.87754,1709633989.8775482
455,1709633989.9857438,1709633989.9857516
456,1709633990.085689,1709633990.0856965
457,1709633990.1763656,1709633990.1763704
458,1709633990.2763753,1709633990.2763822
459,1709633990.3791673,1709633990.379175
460,1709633990.4785879,1709633990.478595
461,1709633990.5768332,1709633990.57684
462,1709633990.684492,1709633990.6845002
463,1709633990.7844784,1709633990.7844844
464,1709633990.880824,1709633990.8808799
465,1709633990.9826293,1709633990.9826362
466,1709633991.0759573,1709633991.075965
467,1709633991.1778686,1709633991.1778758
468,1709633991.2781053,1709633991.2781115
469,1709633991.376013,1709633991.3760183
470,1709633991.4780066,1709633991.478014
471,1709633991.579694,1709633991.5796995
472,1709633991.6800177,1709633991.680025
473,1709633991.7795765,1709633991.7795827
474,1709633991.8781412,1709633991.8781486
475,1709633991.9809942,1709633991.9810038
476,1709633992.0772285,1709633992.0772367
477,1709633992.181783,1709633992.181793
478,1709633992.2758904,1709633992.2758977
479,1709633992.3776526,1709633992.3776598
480,1709633992.4783833,1709633992.4783885
481,1709633992.577064,1709633992.5770721
482,1709633992.7046762,1709633992.704684
483,1709633992.776657,1709633992.7766645
484,1709633992.878884,1709633992.878891
485,1709633992.9785557,1709633992.9785657
486,1709633993.0762782,1709633993.076285
487,1709633993.1766539,1709633993.1766589
488,1709633993.282265,1709633993.2822719
489,1709633993.3772128,1709633993.3772213
490,1709633993.4762225,1709633993.4762292
491,1709633993.578092,1709633993.5780995
492,1709633993.6754735,1709633993.6754804
493,1709633993.7805426,1709633993.780549
494,1709633993.8789406,1709633993.8789482
495,1709633993.9754233,1709633993.9754293
496,1709633994.0882251,1709633994.0882328
497,1709633994.179434,1709633994.1794395
498,1709633994.2798643,1709633994.2798715
499,1709633994.389601,1709633994.3896084
500,1709633994.4825528,1709633994.48256
501,1709633994.579368,1709633994.5793767
502,1709633994.681362,1709633994.6813686
503,1709633994.7765136,1709633994.7765195
504,1709633994.8784807,1709633994.8784878
505,1709633994.975917,1709633994.9759245
506,1709633995.0835779,1709633995.0835855
507,1709633995.1778553,1709633995.177866
508,1709633995.2830756,1709633995.2830844
509,1709633995.4161742,1709633995.4161825
510,1709633995.4832149,1709633995.4832225
511,1709633995.582477,1709633995.5824845
512,1709633995.6861522,1709633995.6861634
513,1709633995.7802508,1709633995.7802575
514,1709633995.8796117,1709633995.8796175
515,1709633995.979899,1709633995.9799035
516,1709633996.0802095,1709633996.080225
517,1709633996.175009,1709633996.1750169
518,1709633996.2799773,1709633996.279982
519,1709633996.3869958,1709633996.3870032
520,1709633996.482961,1709633996.4829686
521,1709633996.5779028,1709633996.5779111
522,1709633996.679415,1709633996.679422
523,1709633996.778844,1709633996.778851
524,1709633996.8786056,1709633996.8786123
525,1709633996.9794624,1709633996.9794703
526,1709633997.0849333,1709633997.0849419
527,1709633997.1930215,1709633997.193029
528,1709633997.2808733,1709633997.2808805
529,1709633997.3967261,1709633997.3967342
530,1709633997.4766064,1709633997.4766142
531,1709633997.5773196,1709633997.5773263
532,1709633997.6820037,1709633997.6820102
533,1709633997.7806804,1709633997.780688
534,1709633997.8808963,1709633997.8809066
535,1709633997.980063,1709633997.9800713
536,1709633998.079121,1709633998.0791295
537,1709633998.1766758,1709633998.1766825
538,1709633998.2888029,1709633998.2888095
539,1709633998.3885179,1709633998.3885264
540,1709633998.4814236,1709633998.4814308
541,1709633998.5821743,1709633998.5821822
542,1709633998.6877012,1709633998.6877084
543,1709633998.7753532,1709633998.7753623
544,1709633998.8806016,1709633998.8806105
545,1709633998.9761472,1709633998.9761522
546,1709633999.095558,1709633999.0955644
547,1709633999.1833928,1709633999.1834004
548,1709633999.2826586,1709633999.2826676
549,1709633999.3807619,1709633999.3807695
550,1709633999.4809577,1709633999.4809659
551,1709633999.5875192,1709633999.5875263
552,1709633999.685968,1709633999.685975
553,1709633999.786793,1709633999.7867992
554,1709633999.8799212,1709633999.8799284
555,1709633999.980348,1709633999.9803555
556,1709634000.081575,1709634000.0815823
557,1709634000.1799362,1709634000.1799443
558,1709634000.2751746,1709634000.2751822
559,1709634000.3892367,1709634000.389246
560,1709634000.477294,1709634000.4772995
561,1709634000.5903418,1709634000.5903473
562,1709634000.6826231,1709634000.6826313
563,1709634000.7858498,1709634000.7858582
564,1709634000.8837175,1709634000.883726
565,1709634000.9816067,1709634000.9816144
566,1709634001.0853477,1709634001.0853558
567,1709634001.1835845,1709634001.18359
568,1709634001.282783,1709634001.2827914
569,1709634001.3922224,1709634001.3922305
570,1709634001.4827695,1709634001.4827766
571,1709634001.5842197,1709634001.5842278
572,1709634001.6951559,1709634001.6951652
573,1709634001.7898157,1709634001.7898238
574,1709634001.8863776,1709634001.886384
575,1709634001.981133,1709634001.9811401
576,1709634002.089822,1709634002.0898318
577,1709634002.1856453,1709634002.1856546
578,1709634002.281242,1709634002.2812493
579,1709634002.3835003,1709634002.3835087
580,1709634002.4830472,1709634002.4830554
581,1709634002.5785954,1709634002.5786037
582,1709634002.681992,1709634002.6820004
583,1709634002.7884703,1709634002.7884772
584,1709634002.8808537,1709634002.8808613
585,1709634002.9759388,1709634002.975944
586,1709634003.076295,1709634003.0763032
587,1709634003.1903346,1709634003.190343
588,1709634003.279176,1709634003.2791827
589,1709634003.3823717,1709634003.382379
590,1709634003.47991,1709634003.4799173
591,1709634003.5840774,1709634003.5840826
592,1709634003.6956835,1709634003.695692
593,1709634003.7850547,1709634003.785071
594,1709634003.882878,1709634003.8828852
595,1709634003.9773543,1709634003.9773622
596,1709634004.0922792,1709634004.092288
597,1709634004.188248,1709634004.188253
598,1709634004.2814775,1709634004.2814846
599,1709634004.3858368,1709634004.3858447
600,1709634004.4842846,1709634004.4842942
601,1709634004.585814,1709634004.5858228
602,1709634004.6804948,1709634004.6805017
603,1709634004.8041272,1709634004.8041353
604,1709634004.8911242,1709634004.8911328
605,1709634004.9844766,1709634004.9844851
606,1709634005.0876508,1709634005.0876572
607,1709634005.1894739,1709634005.1894827
608,1709634005.2791278,1709634005.2791348
609,1709634005.38053,1709634005.3805377
610,1709634005.4932542,1709634005.493261
611,1709634005.5809584,1709634005.580965
612,1709634005.678487,1709634005.678495
613,1709634005.7852063,1709634005.7852151
614,1709634005.8851335,1709634005.885139
615,1709634005.983176,1709634005.9832158
616,1709634006.0854585,1709634006.0854654
617,1709634006.1843991,1709634006.184405
618,1709634006.2804344,1709634006.2804413
619,1709634006.3913257,1709634006.391334
620,1709634006.48708,1709634006.4870872
621,1709634006.5823388,1709634006.5823462
622,1709634006.6773093,1709634006.6773167
623,1709634006.787647,1709634006.7876563
624,1709634006.877889,1709634006.8778975
625,1709634006.9781232,1709634006.9781315
626,1709634007.0844185,1709634007.084427
627,1709634007.1873333,1709634007.1873398
628,1709634007.2883894,1709634007.2883947
629,1709634007.3761377,1709634007.3761435
630,1709634007.4829068,1709634007.4829152
631,1709634007.5807648,1709634007.5807722
632,1709634007.6888423,1709634007.688848
633,1709634007.7911317,1709634007.791142
634,1709634007.8814309,1709634007.8814378
635,1709634007.9813855,1709634007.9813914
636,1709634008.0883515,1709634008.0883589
637,1709634008.1855896,1709634008.185599
638,1709634008.2917168,1709634008.291726
639,1709634008.3767767,1709634008.3767855
640,1709634008.4920607,1709634008.4920688
641,1709634008.5864086,1709634008.5864177
642,1709634008.6748734,1709634008.6748805
643,1709634008.7866452,1709634008.7866535
644,1709634008.8798416,1709634008.8798487
645,1709634008.986005,1709634008.9860115
646,1709634009.0784876,1709634009.0784938
647,1709634009.1745687,1709634009.174576
648,1709634009.2779536,1709634009.2779603
649,1709634009.376993,1709634009.3770015
650,1709634009.4811082,1709634009.481116
651,1709634009.5759468,1709634009.5759537
652,1709634009.686657,1709634009.686663
653,1709634009.781593,1709634009.7816007
654,1709634009.884163,1709634009.884171
655,1709634009.9817753,1709634009.9817827
656,1709634010.0816884,1709634010.0816956
657,1709634010.1893668,1709634010.1893744
658,1709634010.2791104,1709634010.2791183
659,1709634010.3810904,1709634010.3810976
660,1709634010.4782631,1709634010.4782708
661,1709634010.5789669,1709634010.5789747
662,1709634010.6868896,1709634010.6868975
663,1709634010.7774801,1709634010.7774856
664,1709634010.8800457,1709634010.880053
665,1709634010.9781947,1709634010.9782023
666,1709634011.082667,1709634011.0826735
667,1709634011.1868815,1709634011.1868956
668,1709634011.2814877,1709634011.2814949
669,1709634011.3801928,1709634011.3802023
670,1709634011.480276,1709634011.480283
671,1709634011.5860944,1709634011.5861008
672,1709634011.6882465,1709634011.6882548
673,1709634011.792135,1709634011.7921429
674,1709634011.8826156,1709634011.882623
675,1709634011.9817533,1709634011.9817607
676,1709634012.0831668,1709634012.0831742
677,1709634012.1868217,1709634012.1868296
678,1709634012.2826822,1709634012.28269
679,1709634012.375987,1709634012.3759918
680,1709634012.4768016,1709634012.4768097
681,1709634012.5784354,1709634012.578444
682,1709634012.684222,1709634012.6842287
683,1709634012.7803085,1709634012.7803168
684,1709634012.8846827,1709634012.8846884
685,1709634012.9823518,1709634012.9823604
686,1709634013.0770066,1709634013.077012
687,1709634013.1793664,1709634013.179374
688,1709634013.285677,1709634013.2856853
689,1709634013.381518,1709634013.381526
690,1709634013.4843192,1709634013.4843264
691,1709634013.591033,1709634013.591041
692,1709634013.694917,1709634013.694925
693,1709634013.7817092,1709634013.7817173
694,1709634013.882479,1709634013.8824894
695,1709634013.982259,1709634013.9822643
696,1709634014.0869422,1709634014.0869515
697,1709634014.182747,1709634014.1827545
698,1709634014.2801313,1709634014.2801385
699,1709634014.3835227,1709634014.3835304
700,1709634014.479333,1709634014.4793398
701,1709634014.5866055,1709634014.5866125
702,1709634014.677577,1709634014.6775846
703,1709634014.8068137,1709634014.8068218
704,1709634014.8849223,1709634014.8849316
705,1709634014.9769073,1709634014.976915
706,1709634015.080955,1709634015.0809624
707,1709634015.1845627,1709634015.1845698
708,1709634015.2927556,1709634015.2927642
709,1709634015.3822799,1709634015.3822873
710,1709634015.4778416,1709634015.477849
711,1709634015.5916595,1709634015.591668
712,1709634015.6801472,1709634015.6801546
713,1709634015.784074,1709634015.7840831
714,1709634015.8789432,1709634015.87895
715,1709634015.9759648,1709634015.9759738
716,1709634016.0803182,1709634016.0803232
