,starttime,endtime
119,1709754792.460306,1709754792.460342
120,1709754792.565456,1709754792.565488
121,1709754792.6629999,1709754792.6630259
122,1709754792.761164,1709754792.7611885
123,1709754792.866025,1709754792.8660522
124,1709754792.9544704,1709754792.9544938
125,1709754793.0562854,1709754793.05631
126,1709754793.157095,1709754793.157102
127,1709754793.2617369,1709754793.2617445
128,1709754793.3572776,1709754793.3572845
129,1709754793.4543345,1709754793.454341
130,1709754793.5674546,1709754793.567463
131,1709754793.6615074,1709754793.6615133
132,1709754793.7565167,1709754793.7565234
133,1709754793.8613627,1709754793.861367
134,1709754793.9540796,1709754793.9540863
135,1709754794.0544338,1709754794.0544393
136,1709754794.1591344,1709754794.1591413
137,1709754794.2635136,1709754794.2635195
138,1709754794.3668048,1709754794.3668103
139,1709754794.4564312,1709754794.4564366
140,1709754794.5567083,1709754794.5567143
141,1709754794.6583786,1709754794.6583827
142,1709754794.7610817,1709754794.7610884
143,1709754794.869874,1709754794.8698797
144,1709754794.9598284,1709754794.9598365
145,1709754795.068422,1709754795.0684304
146,1709754795.1661506,1709754795.1661553
147,1709754795.2559195,1709754795.2559257
148,1709754795.3643095,1709754795.3643155
149,1709754795.4570172,1709754795.4570239
150,1709754795.5571268,1709754795.557133
151,1709754795.6543558,1709754795.6543612
152,1709754795.7622123,1709754795.7622182
153,1709754795.8564193,1709754795.8564253
154,1709754795.9617898,1709754795.961796
155,1709754796.061019,1709754796.0610259
156,1709754796.1703444,1709754796.1703506
157,1709754796.2558098,1709754796.255816
158,1709754796.3571954,1709754796.3572018
159,1709754796.4604678,1709754796.4604716
160,1709754796.5590143,1709754796.55902
161,1709754796.660737,1709754796.6607423
162,1709754796.7579143,1709754796.757921
163,1709754796.855456,1709754796.8554626
164,1709754796.9571958,1709754796.9572034
165,1709754797.0584958,1709754797.0585032
166,1709754797.155619,1709754797.1556237
167,1709754797.267695,1709754797.2677026
168,1709754797.3690522,1709754797.3690598
169,1709754797.4688044,1709754797.468811
170,1709754797.5699184,1709754797.5699234
171,1709754797.6566484,1709754797.6566553
172,1709754797.7567258,1709754797.7567327
173,1709754797.8571851,1709754797.8571916
174,1709754797.9558322,1709754797.955839
175,1709754798.05583,1709754798.0558367
176,1709754798.1593144,1709754798.1593304
177,1709754798.2553735,1709754798.25538
178,1709754798.3669808,1709754798.3669875
179,1709754798.4574623,1709754798.4574695
180,1709754798.5543625,1709754798.5543687
181,1709754798.6566088,1709754798.6566672
182,1709754798.7646024,1709754798.764656
183,1709754798.8544226,1709754798.8544817
184,1709754798.9542391,1709754798.954298
185,1709754799.0550873,1709754799.0551438
186,1709754799.158578,1709754799.1586425
187,1709754799.2542586,1709754799.2543023
188,1709754799.3585618,1709754799.358605
189,1709754799.4583871,1709754799.4584587
190,1709754799.5561702,1709754799.5562305
191,1709754799.657697,1709754799.6577532
192,1709754799.7631845,1709754799.7632468
193,1709754799.8615181,1709754799.8615923
194,1709754799.9617038,1709754799.9617507
195,1709754800.0582778,1709754800.0583434
196,1709754800.157015,1709754800.1570601
197,1709754800.256388,1709754800.2564332
198,1709754800.355819,1709754800.3558939
199,1709754800.4587417,1709754800.4587808
200,1709754800.5602431,1709754800.5602863
201,1709754800.6554916,1709754800.6555781
202,1709754800.7600157,1709754800.760176
203,1709754800.8581793,1709754800.8582318
204,1709754800.957163,1709754800.95795
205,1709754801.0613754,1709754801.0614688
206,1709754801.1640997,1709754801.1641395
207,1709754801.2580643,1709754801.2581124
208,1709754801.358412,1709754801.3585231
209,1709754801.4612947,1709754801.4613428
210,1709754801.5600805,1709754801.5601737
211,1709754801.6548903,1709754801.6549752
212,1709754801.7609549,1709754801.7610092
213,1709754801.8546984,1709754801.854735
214,1709754801.9547558,1709754801.9547946
215,1709754802.0637722,1709754802.063808
216,1709754802.155475,1709754802.155523
217,1709754802.256468,1709754802.2565606
218,1709754802.3566282,1709754802.356705
219,1709754802.459457,1709754802.4595535
220,1709754802.554349,1709754802.5544002
221,1709754802.6554165,1709754802.655464
222,1709754802.7669475,1709754802.7670228
223,1709754802.8595679,1709754802.859626
224,1709754802.9584515,1709754802.9585202
225,1709754803.0559742,1709754803.0567555
226,1709754803.1576116,1709754803.157669
227,1709754803.2609582,1709754803.2610095
228,1709754803.354931,1709754803.3549783
229,1709754803.4580836,1709754803.4581656
230,1709754803.5635927,1709754803.563669
231,1709754803.6578035,1709754803.6578605
232,1709754803.75963,1709754803.7597144
233,1709754803.8552191,1709754803.8552651
234,1709754803.9625928,1709754803.9626412
235,1709754804.0590174,1709754804.059096
236,1709754804.1611657,1709754804.1612227
237,1709754804.2639382,1709754804.263988
238,1709754804.3595026,1709754804.3595543
239,1709754804.457791,1709754804.4578292
240,1709754804.5566156,1709754804.5566652
241,1709754804.657557,1709754804.6576364
242,1709754804.7541883,1709754804.7542384
243,1709754804.8603048,1709754804.8603892
244,1709754804.9590604,1709754804.9591143
245,1709754805.0676959,1709754805.0677416
246,1709754805.1549408,1709754805.1550214
247,1709754805.2556708,1709754805.2557204
248,1709754805.355791,1709754805.356199
249,1709754805.4554121,1709754805.4554658
250,1709754805.5574343,1709754805.5574856
251,1709754805.659241,1709754805.6592808
252,1709754805.759418,1709754805.759471
253,1709754805.858119,1709754805.8581772
254,1709754805.9587471,1709754805.958795
255,1709754806.0558937,1709754806.055945
256,1709754806.1564047,1709754806.156668
257,1709754806.2611954,1709754806.2612019
258,1709754806.3557525,1709754806.355759
259,1709754806.4598792,1709754806.4598837
260,1709754806.557269,1709754806.557276
261,1709754806.6589482,1709754806.6589549
262,1709754806.7579167,1709754806.7579226
263,1709754806.8566809,1709754806.8566878
264,1709754806.9689424,1709754806.9689498
265,1709754807.0585167,1709754807.0585234
266,1709754807.16037,1709754807.1603768
267,1709754807.2610447,1709754807.261051
268,1709754807.3545322,1709754807.354539
269,1709754807.459123,1709754807.4591296
270,1709754807.5620418,1709754807.5620503
271,1709754807.663347,1709754807.6633542
272,1709754807.7594068,1709754807.759414
273,1709754807.8557808,1709754807.855816
274,1709754807.9557962,1709754807.9558024
275,1709754808.0608284,1709754808.0608368
276,1709754808.1560526,1709754808.1560588
277,1709754808.2545826,1709754808.2545905
278,1709754808.3568134,1709754808.3608851
279,1709754808.4566495,1709754808.4593444
280,1709754808.5570278,1709754808.5597777
281,1709754808.661355,1709754808.6643503
282,1709754808.7597437,1709754808.764887
283,1709754808.861065,1709754808.8639083
284,1709754808.9559925,1709754808.962146
285,1709754809.0584278,1709754809.0614927
286,1709754809.1608043,1709754809.1636426
287,1709754809.2632697,1709754809.2663298
288,1709754809.3580115,1709754809.3607593
289,1709754809.4539587,1709754809.4567099
290,1709754809.5632668,1709754809.5668843
291,1709754809.6565735,1709754809.6591957
292,1709754809.7612493,1709754809.7637937
293,1709754809.8608282,1709754809.8635695
294,1709754809.9611266,1709754809.9637427
295,1709754810.05869,1709754810.0617735
296,1709754810.1588736,1709754810.1617985
297,1709754810.2537134,1709754810.2566845
298,1709754810.3552806,1709754810.3577
299,1709754810.4590247,1709754810.4621418
300,1709754810.5544844,1709754810.5571456
301,1709754810.6563346,1709754810.6589954
302,1709754810.7598743,1709754810.7617812
303,1709754810.8554254,1709754810.8583848
304,1709754810.9579325,1709754810.9616504
305,1709754811.0603924,1709754811.0627248
306,1709754811.1548538,1709754811.1578758
307,1709754811.2578177,1709754811.260718
308,1709754811.355724,1709754811.3598228
309,1709754811.4537947,1709754811.456219
310,1709754811.5555618,1709754811.5593333
311,1709754811.6639044,1709754811.667969
312,1709754811.7640047,1709754811.7674296
313,1709754811.8581784,1709754811.860398
314,1709754811.9596415,1709754811.9629862
315,1709754812.05391,1709754812.056029
316,1709754812.1550817,1709754812.1584496
317,1709754812.2718732,1709754812.2741673
318,1709754812.354316,1709754812.357347
319,1709754812.4546442,1709754812.4576738
320,1709754812.5579538,1709754812.560778
321,1709754812.6555958,1709754812.6584806
322,1709754812.755094,1709754812.7579849
323,1709754812.8579998,1709754812.8607123
324,1709754812.9555492,1709754812.9583728
325,1709754813.0545416,1709754813.0585213
326,1709754813.1589136,1709754813.1618319
327,1709754813.255911,1709754813.2586198
328,1709754813.3537066,1709754813.3556685
329,1709754813.4607787,1709754813.465072
330,1709754813.5547786,1709754813.5578823
331,1709754813.6545022,1709754813.6573079
332,1709754813.7602346,1709754813.7631164
333,1709754813.8543155,1709754813.8565614
334,1709754813.9536505,1709754813.9559512
335,1709754814.0580926,1709754814.0600784
336,1709754814.154094,1709754814.160274
337,1709754814.2540238,1709754814.2560575
338,1709754814.3587954,1709754814.358801
339,1709754814.4564075,1709754814.4564137
340,1709754814.5551445,1709754814.555151
341,1709754814.6626048,1709754814.6626105
342,1709754814.7570105,1709754814.7570157
343,1709754814.8547668,1709754814.8547728
344,1709754814.9581928,1709754814.9581997
345,1709754815.0544279,1709754815.0544345
346,1709754815.1544898,1709754815.1544955
347,1709754815.254955,1709754815.2549589
348,1709754815.3557315,1709754815.355736
349,1709754815.4617896,1709754815.4617958
350,1709754815.5696683,1709754815.5696764
351,1709754815.6581109,1709754815.658116
352,1709754815.7590077,1709754815.7590144
353,1709754815.8682475,1709754815.8682535
354,1709754815.95451,1709754815.9545155
355,1709754816.0544364,1709754816.054442
356,1709754816.1614625,1709754816.1614702
357,1709754816.2544045,1709754816.254411
358,1709754816.3585203,1709754816.3585274
359,1709754816.4597044,1709754816.4597118
360,1709754816.5537298,1709754816.5537355
361,1709754816.6618586,1709754816.661866
362,1709754816.7574565,1709754816.7574625
363,1709754816.855268,1709754816.8552756
364,1709754816.9537923,1709754816.9537961
365,1709754817.0563846,1709754817.056391
366,1709754817.1549108,1709754817.1549163
367,1709754817.256815,1709754817.256821
368,1709754817.3550973,1709754817.3551033
369,1709754817.4550338,1709754817.4550405
370,1709754817.5561419,1709754817.5561469
371,1709754817.6559083,1709754817.6559153
372,1709754817.7538075,1709754817.7538133
373,1709754817.8558037,1709754817.8558092
374,1709754817.9782085,1709754817.9782135
375,1709754818.0627906,1709754818.062798
376,1709754818.156881,1709754818.1568868
377,1709754818.2589025,1709754818.25891
378,1709754818.3542628,1709754818.354269
379,1709754818.4539983,1709754818.4540021
380,1709754818.558122,1709754818.5581284
381,1709754818.6629207,1709754818.6629262
382,1709754818.758517,1709754818.7585273
383,1709754818.8561668,1709754818.8561742
384,1709754818.9541717,1709754818.9541762
385,1709754819.0542977,1709754819.0543036
386,1709754819.1607854,1709754819.1607916
387,1709754819.2551072,1709754819.2551143
388,1709754819.3541808,1709754819.3541873
389,1709754819.464249,1709754819.4642537
390,1709754819.5548027,1709754819.5548084
391,1709754819.6548724,1709754819.6548784
392,1709754819.7586694,1709754819.7586758
393,1709754819.8542047,1709754819.8542087
394,1709754819.9570913,1709754819.957102
395,1709754820.0608592,1709754820.0608652
396,1709754820.162712,1709754820.1627183
397,1709754820.2542315,1709754820.2542367
398,1709754820.359738,1709754820.3597443
399,1709754820.4596982,1709754820.4597104
400,1709754820.5547125,1709754820.5547187
401,1709754820.657568,1709754820.6575754
402,1709754820.7597752,1709754820.7597816
403,1709754820.8561451,1709754820.8561518
404,1709754820.9607193,1709754820.9607255
405,1709754821.0541754,1709754821.0541813
406,1709754821.1539698,1709754821.1539738
407,1709754821.2611105,1709754821.2611156
408,1709754821.3543446,1709754821.354351
409,1709754821.4563851,1709754821.4563904
410,1709754821.5567012,1709754821.5567086
411,1709754821.6543872,1709754821.654394
412,1709754821.7554705,1709754821.755476
413,1709754821.8583472,1709754821.858355
414,1709754821.955572,1709754821.9555779
415,1709754822.058273,1709754822.0582795
416,1709754822.157408,1709754822.1574137
417,1709754822.2557938,1709754822.2558002
418,1709754822.3542862,1709754822.3542924
419,1709754822.4657896,1709754822.4657953
420,1709754822.5563998,1709754822.5564091
421,1709754822.655834,1709754822.655839
422,1709754822.761582,1709754822.7615876
423,1709754822.856682,1709754822.8566897
424,1709754822.9572031,1709754822.9572093
425,1709754823.0599189,1709754823.0599248
426,1709754823.1576576,1709754823.1576624
427,1709754823.2553153,1709754823.2553198
428,1709754823.3560834,1709754823.3560898
429,1709754823.4566207,1709754823.4566293
430,1709754823.554686,1709754823.5546916
431,1709754823.6609595,1709754823.6609654
432,1709754823.756988,1709754823.756994
433,1709754823.8555694,1709754823.855575
434,1709754823.9624975,1709754823.962503
435,1709754824.0546422,1709754824.05465
436,1709754824.153708,1709754824.1537151
437,1709754824.2560902,1709754824.2560966
438,1709754824.3541815,1709754824.3541875
439,1709754824.4560888,1709754824.456096
440,1709754824.5594685,1709754824.5594747
441,1709754824.6541643,1709754824.6541698
442,1709754824.7586021,1709754824.758608
443,1709754824.858496,1709754824.858502
444,1709754824.9573092,1709754824.957316
445,1709754825.0563786,1709754825.0563838
446,1709754825.1541114,1709754825.1541157
447,1709754825.2553043,1709754825.2553105
448,1709754825.3544185,1709754825.3544247
449,1709754825.4613779,1709754825.4613833
450,1709754825.5541022,1709754825.5541077
451,1709754825.654762,1709754825.6547668
452,1709754825.759451,1709754825.7594564
453,1709754825.8549676,1709754825.8549736
454,1709754825.9536083,1709754825.9536128
455,1709754826.0585938,1709754826.0585992
456,1709754826.1555471,1709754826.1555538
457,1709754826.2546246,1709754826.25463
458,1709754826.3573198,1709754826.3573256
459,1709754826.4539332,1709754826.453939
460,1709754826.5539103,1709754826.5539143
461,1709754826.6549208,1709754826.6549249
462,1709754826.7548122,1709754826.7548172
463,1709754826.8555028,1709754826.8555088
464,1709754826.9581788,1709754826.958184
465,1709754827.054162,1709754827.0541677
466,1709754827.1616879,1709754827.1616933
467,1709754827.2723978,1709754827.2724035
468,1709754827.3543956,1709754827.3544014
469,1709754827.460858,1709754827.460867
470,1709754827.5579634,1709754827.557971
471,1709754827.6564887,1709754827.6564927
472,1709754827.7621257,1709754827.7621324
473,1709754827.8575652,1709754827.857572
474,1709754827.9599962,1709754827.9600031
475,1709754828.059075,1709754828.0590823
476,1709754828.1561108,1709754828.1561182
477,1709754828.2614694,1709754828.2614744
478,1709754828.3599472,1709754828.359952
479,1709754828.4686844,1709754828.4686892
480,1709754828.5602708,1709754828.560278
481,1709754828.6602826,1709754828.66029
482,1709754828.7587526,1709754828.7587607
483,1709754828.8558629,1709754828.8558702
484,1709754828.9585383,1709754828.958549
485,1709754829.0618262,1709754829.061837
486,1709754829.160165,1709754829.160172
487,1709754829.2630928,1709754829.2631004
488,1709754829.3586833,1709754829.3586884
489,1709754829.4631999,1709754829.4632058
490,1709754829.5587542,1709754829.55876
491,1709754829.6702693,1709754829.6702747
492,1709754829.7595,1709754829.7595067
493,1709754829.8572016,1709754829.8572078
494,1709754829.9660456,1709754829.9660516
495,1709754830.062723,1709754830.0627291
496,1709754830.163459,1709754830.1634662
497,1709754830.262764,1709754830.26277
498,1709754830.3621285,1709754830.3621397
499,1709754830.4607103,1709754830.4607158
500,1709754830.5646937,1709754830.5647001
501,1709754830.6577725,1709754830.6577785
502,1709754830.7573683,1709754830.7573724
503,1709754830.8600075,1709754830.8600125
504,1709754830.9566972,1709754830.9567027
505,1709754831.05949,1709754831.0594966
506,1709754831.1581328,1709754831.1581385
507,1709754831.2612228,1709754831.261229
508,1709754831.3639514,1709754831.3639567
509,1709754831.465463,1709754831.4654694
510,1709754831.5551965,1709754831.555202
511,1709754831.6585844,1709754831.6585903
512,1709754831.7549717,1709754831.7549763
513,1709754831.8582363,1709754831.8582406
514,1709754831.9610076,1709754831.9610143
515,1709754832.0632873,1709754832.0632932
516,1709754832.1556969,1709754832.1557014
517,1709754832.2583632,1709754832.2583678
518,1709754832.363383,1709754832.3633888
519,1709754832.4630585,1709754832.4630663
520,1709754832.561235,1709754832.5612414
521,1709754832.6563983,1709754832.6564045
522,1709754832.7663653,1709754832.766371
523,1709754832.8597195,1709754832.8597274
524,1709754832.9641826,1709754832.9641893
525,1709754833.0621169,1709754833.0621223
526,1709754833.1576974,1709754833.1577024
527,1709754833.2672431,1709754833.267249
528,1709754833.3582141,1709754833.3582199
529,1709754833.4620314,1709754833.4620373
530,1709754833.5598214,1709754833.5598278
531,1709754833.656238,1709754833.6562428
532,1709754833.7612772,1709754833.7612853
533,1709754833.8721797,1709754833.872186
534,1709754833.961854,1709754833.9618602
535,1709754834.0573077,1709754834.0573142
536,1709754834.1690454,1709754834.1690516
537,1709754834.257091,1709754834.2570984
538,1709754834.3556068,1709754834.3556118
539,1709754834.4625099,1709754834.4625165
540,1709754834.563119,1709754834.5631251
541,1709754834.662851,1709754834.6628559
542,1709754834.7696707,1709754834.7696767
543,1709754834.8592348,1709754834.8592427
544,1709754834.9619737,1709754834.9619806
545,1709754835.0620344,1709754835.06204
546,1709754835.161702,1709754835.1617107
547,1709754835.2547746,1709754835.2547798
548,1709754835.3649518,1709754835.3649573
549,1709754835.4626808,1709754835.462689
550,1709754835.5597906,1709754835.5598073
551,1709754835.6563132,1709754835.6563191
552,1709754835.765451,1709754835.765457
553,1709754835.863231,1709754835.8632374
554,1709754835.9627013,1709754835.962707
555,1709754836.0558946,1709754836.0559018
556,1709754836.1635084,1709754836.1635137
557,1709754836.2586021,1709754836.2586086
558,1709754836.3601959,1709754836.360201
559,1709754836.45963,1709754836.4596348
560,1709754836.5639498,1709754836.563954
561,1709754836.6639314,1709754836.6639392
562,1709754836.7663333,1709754836.7663388
563,1709754836.8636568,1709754836.8636644
564,1709754836.961935,1709754836.9619412
565,1709754837.0609128,1709754837.0609212
566,1709754837.158363,1709754837.1583722
567,1709754837.2623844,1709754837.2623906
568,1709754837.3572228,1709754837.3572288
569,1709754837.4553494,1709754837.4553568
570,1709754837.5578954,1709754837.5579014
571,1709754837.6542563,1709754837.6542623
572,1709754837.776331,1709754837.7763362
573,1709754837.8578045,1709754837.85781
574,1709754837.9611928,1709754837.9611971
575,1709754838.0678453,1709754838.0678508
576,1709754838.1559293,1709754838.1559367
577,1709754838.2561185,1709754838.2561252
578,1709754838.3611472,1709754838.3611531
579,1709754838.4593563,1709754838.4593625
580,1709754838.5590448,1709754838.5590508
581,1709754838.6654577,1709754838.6654632
582,1709754838.7567883,1709754838.7567954
583,1709754838.861752,1709754838.8617582
584,1709754838.955178,1709754838.9551847
585,1709754839.0621188,1709754839.062125
586,1709754839.1574092,1709754839.157416
587,1709754839.2587903,1709754839.258796
588,1709754839.3568144,1709754839.35682
589,1709754839.4551814,1709754839.4551892
590,1709754839.5620995,1709754839.562107
591,1709754839.6624196,1709754839.6624253
592,1709754839.7541494,1709754839.7541556
593,1709754839.8681831,1709754839.8681903
594,1709754839.9631727,1709754839.9631786
595,1709754840.0636175,1709754840.063624
596,1709754840.172144,1709754840.1721482
597,1709754840.2548594,1709754840.2548656
598,1709754840.3574812,1709754840.3574893
599,1709754840.4603348,1709754840.46034
600,1709754840.558785,1709754840.558791
601,1709754840.6610174,1709754840.6610246
602,1709754840.760181,1709754840.7601871
603,1709754840.8546593,1709754840.8546662
604,1709754840.9621294,1709754840.9621365
605,1709754841.0627396,1709754841.0627465
606,1709754841.1630871,1709754841.163095
607,1709754841.2626722,1709754841.262678
608,1709754841.3654351,1709754841.3654406
609,1709754841.4604557,1709754841.4604638
610,1709754841.5617535,1709754841.5617602
611,1709754841.6577494,1709754841.6577554
612,1709754841.7631898,1709754841.7631965
613,1709754841.8664858,1709754841.8664925
614,1709754841.9612467,1709754841.9612522
615,1709754842.0598888,1709754842.059893
616,1709754842.1597097,1709754842.1597152
617,1709754842.2615783,1709754842.261584
618,1709754842.3563185,1709754842.3563251
619,1709754842.4611394,1709754842.4611435
620,1709754842.561184,1709754842.561191
621,1709754842.660356,1709754842.660362
622,1709754842.7634676,1709754842.7634728
623,1709754842.8683693,1709754842.868375
624,1709754842.954202,1709754842.9542089
625,1709754843.0557554,1709754843.0557616
626,1709754843.160954,1709754843.16096
627,1709754843.259509,1709754843.2595153
628,1709754843.360022,1709754843.3600266
629,1709754843.4597547,1709754843.4597607
630,1709754843.5613456,1709754843.5613525
631,1709754843.6582408,1709754843.6582477
632,1709754843.7695768,1709754843.769582
633,1709754843.8613267,1709754843.8613331
634,1709754843.9638643,1709754843.9638708
635,1709754844.0620434,1709754844.0620484
636,1709754844.1542637,1709754844.154269
637,1709754844.2588735,1709754844.258878
638,1709754844.36635,1709754844.3663568
639,1709754844.4578636,1709754844.4578693
640,1709754844.5616348,1709754844.5616412
641,1709754844.6603498,1709754844.6603563
642,1709754844.7698042,1709754844.7698102
643,1709754844.8562207,1709754844.8562274
644,1709754844.960108,1709754844.9601145
645,1709754845.061491,1709754845.0614977
646,1709754845.1573255,1709754845.1573317
647,1709754845.2718232,1709754845.2718294
648,1709754845.3597877,1709754845.359794
649,1709754845.4544742,1709754845.4544802
650,1709754845.9953933,1709754845.9954073
651,1709754846.0031648,1709754846.0031686
652,1709754846.0613017,1709754846.061309
653,1709754846.1685238,1709754846.168529
654,1709754846.2599177,1709754846.259924
655,1709754846.356321,1709754846.356327
656,1709754846.4622853,1709754846.4622917
657,1709754846.553907,1709754846.553911
658,1709754846.6540163,1709754846.65402
659,1709754846.7660923,1709754846.7661016
660,1709754846.8546224,1709754846.8546338
661,1709754846.9549265,1709754846.9549308
662,1709754847.059762,1709754847.059767
663,1709754847.1551018,1709754847.1551082
664,1709754847.2649646,1709754847.2649715
665,1709754847.3599293,1709754847.3599358
666,1709754847.4583786,1709754847.458384
667,1709754847.5593154,1709754847.5593216
668,1709754847.660339,1709754847.6603458
669,1709754847.7556121,1709754847.7556174
670,1709754847.8584547,1709754847.8584602
671,1709754847.9639595,1709754847.9639666
672,1709754848.056735,1709754848.0567393
673,1709754848.1781764,1709754848.1781828
674,1709754848.26534,1709754848.2653465
675,1709754848.3579879,1709754848.357992
676,1709754848.4573162,1709754848.4573224
677,1709754848.567202,1709754848.5672083
678,1709754848.660401,1709754848.6604068
679,1709754848.7545872,1709754848.7545972
680,1709754848.860366,1709754848.8603709
681,1709754848.9555242,1709754848.955528
682,1709754849.0630693,1709754849.0630739
683,1709754849.1656783,1709754849.165684
684,1709754849.254466,1709754849.25447
685,1709754849.3554718,1709754849.3554783
686,1709754849.4622688,1709754849.4622755
687,1709754849.5590663,1709754849.5590727
688,1709754849.6547759,1709754849.6547801
689,1709754849.7660668,1709754849.766073
690,1709754849.8583455,1709754849.8583503
691,1709754849.9545417,1709754849.9545472
692,1709754850.0689535,1709754850.0689597
693,1709754850.1599436,1709754850.1599503
694,1709754850.264654,1709754850.2646608
695,1709754850.3684988,1709754850.3685048
696,1709754850.4557772,1709754850.4557817
697,1709754850.5543282,1709754850.554334
698,1709754850.663981,1709754850.663986
699,1709754850.7596357,1709754850.7596421
700,1709754850.8541682,1709754850.854173
701,1709754850.9569416,1709754850.956948
702,1709754851.0613215,1709754851.0613256
703,1709754851.161612,1709754851.1616187
704,1709754851.263142,1709754851.2631483
705,1709754851.3542638,1709754851.3542693
706,1709754851.4552662,1709754851.4552703
707,1709754851.5631354,1709754851.5631418
708,1709754851.6575823,1709754851.6575885
709,1709754851.7545445,1709754851.754551
710,1709754851.8723388,1709754851.872345
711,1709754851.957296,1709754851.9573023
712,1709754852.0634122,1709754852.0634193
713,1709754852.1544106,1709754852.1544163
714,1709754852.258393,1709754852.2583995
